listing_id,date
1428087,2014-11-02
1428087,2014-11-11
1428087,2014-11-17
1428087,2014-11-24
1428087,2014-12-15
1428087,2014-12-25
1428087,2015-01-19
1428087,2015-02-14
1428087,2015-04-13
1428087,2015-04-17
1428087,2015-04-20
1428087,2015-05-10
1428087,2015-06-08
1428087,2015-07-28
1428087,2015-08-10
1428087,2015-10-03
1428087,2016-01-09
1428087,2016-01-17
6768991,2015-07-12
6768991,2015-08-03
6768991,2015-08-10
3246596,2014-12-01
3246596,2015-09-01
5072185,2015-06-01
5072185,2015-08-01
5072185,2015-10-03
5072185,2015-11-15
10303617,2016-02-15
10303617,2016-02-22
10303617,2016-03-16
10303617,2016-03-27
5449233,2015-10-30
4707259,2014-12-08
4707259,2014-12-09
4707259,2014-12-15
4707259,2015-01-11
4707259,2015-02-02
4707259,2015-02-09
4707259,2015-04-08
4707259,2015-06-08
4707259,2015-06-21
4707259,2015-09-21
4707259,2015-09-21
4707259,2015-10-06
4707259,2015-10-12
4707259,2015-11-23
4707259,2015-12-01
4707259,2016-01-18
4707259,2016-02-29
5121973,2015-04-14
5121973,2015-04-20
5121973,2015-04-28
5121973,2015-05-29
5121973,2015-06-15
5121973,2015-06-20
5121973,2015-06-29
5121973,2015-07-08
5121973,2015-07-14
5121973,2015-07-17
5121973,2015-07-20
5121973,2015-07-26
5121973,2015-09-14
5121973,2015-09-17
5121973,2015-10-02
5121973,2015-10-08
5121973,2015-10-24
5121973,2015-10-28
5121973,2015-11-01
5121973,2015-12-15
5121973,2016-01-02
5121973,2016-01-10
5121973,2016-01-18
5121973,2016-02-29
10544803,2016-02-29
10544803,2016-03-15
10544803,2016-04-10
9365920,2015-11-16
9365920,2015-11-21
9365920,2015-11-27
9365920,2015-12-06
9365920,2015-12-07
9365920,2015-12-14
9365920,2015-12-21
9365920,2016-01-27
9365920,2016-02-01
9365920,2016-02-15
9365920,2016-02-27
9365920,2016-02-29
9365920,2016-03-08
9365920,2016-03-16
9365920,2016-03-24
7001980,2015-07-12
568034,2012-08-08
568034,2012-08-18
568034,2012-09-04
568034,2012-10-04
568034,2012-10-12
568034,2012-10-22
568034,2012-11-20
568034,2012-11-26
568034,2012-12-11
568034,2012-12-15
568034,2013-01-19
568034,2013-01-21
568034,2013-02-26
568034,2013-03-04
568034,2013-03-07
568034,2013-03-26
568034,2013-03-29
568034,2013-05-02
568034,2013-06-09
568034,2013-06-24
568034,2013-07-04
568034,2013-07-20
568034,2013-08-08
568034,2013-08-11
568034,2013-08-15
568034,2013-08-29
568034,2013-09-05
568034,2013-09-09
568034,2013-09-13
568034,2013-09-15
568034,2013-10-01
568034,2013-10-05
568034,2013-10-07
568034,2013-10-12
568034,2013-10-22
568034,2013-10-28
568034,2013-10-29
568034,2013-11-02
568034,2013-11-04
568034,2013-11-24
568034,2013-11-25
568034,2013-12-01
568034,2013-12-02
568034,2013-12-09
568034,2013-12-10
568034,2013-12-21
568034,2014-01-03
568034,2014-01-13
568034,2014-01-21
568034,2014-02-09
568034,2014-02-17
568034,2014-02-22
568034,2014-03-03
568034,2014-03-17
568034,2014-03-20
568034,2014-03-24
568034,2014-03-27
568034,2014-03-30
568034,2014-04-03
568034,2014-04-05
568034,2014-04-07
568034,2014-04-14
568034,2014-04-28
568034,2014-05-05
568034,2014-05-12
568034,2014-05-19
568034,2014-05-26
568034,2014-05-28
568034,2014-06-02
568034,2014-06-09
568034,2014-06-12
568034,2014-06-15
568034,2014-06-17
568034,2014-06-23
568034,2014-07-10
568034,2014-07-11
568034,2014-07-18
568034,2014-07-22
568034,2014-07-23
568034,2014-07-25
568034,2014-08-28
568034,2014-09-01
568034,2014-09-08
568034,2014-09-16
568034,2014-09-20
568034,2014-09-22
568034,2014-09-23
568034,2014-09-29
568034,2014-10-04
568034,2014-10-06
568034,2014-10-08
568034,2014-10-11
568034,2014-10-13
568034,2014-10-17
568034,2014-10-20
568034,2014-12-01
568034,2014-12-04
568034,2014-12-08
568034,2014-12-11
568034,2014-12-12
568034,2014-12-15
568034,2015-01-12
568034,2015-01-15
568034,2015-01-16
568034,2015-01-30
568034,2015-02-02
568034,2015-02-05
568034,2015-02-09
568034,2015-02-13
568034,2015-02-17
568034,2015-02-24
568034,2015-03-15
568034,2015-03-22
568034,2015-04-04
568034,2015-04-13
568034,2015-04-15
568034,2015-05-07
568034,2015-05-12
568034,2015-05-18
568034,2015-05-19
568034,2015-05-25
568034,2015-05-29
568034,2015-06-01
568034,2015-06-08
568034,2015-06-11
568034,2015-06-16
568034,2015-06-24
568034,2015-07-05
568034,2015-07-07
568034,2015-07-10
568034,2015-07-13
568034,2015-07-16
568034,2015-07-26
568034,2015-09-13
568034,2015-10-03
568034,2015-10-06
568034,2015-10-07
568034,2015-10-08
568034,2015-10-11
568034,2015-10-12
568034,2015-10-20
568034,2015-10-21
568034,2015-10-24
568034,2015-10-30
568034,2015-11-02
568034,2016-02-09
568034,2016-02-11
568034,2016-02-12
568034,2016-02-15
568034,2016-02-20
568034,2016-02-21
568034,2016-02-26
568034,2016-03-13
568034,2016-03-17
568034,2016-03-19
568034,2016-03-21
11561476,2016-03-30
11561476,2016-04-05
5541034,2015-09-03
5541034,2015-09-13
5541034,2015-10-02
5541034,2016-02-23
5541034,2016-04-04
5541034,2016-04-09
4088762,2014-10-01
4088762,2014-10-06
4088762,2014-10-27
4088762,2015-04-06
4088762,2015-04-19
4088762,2015-04-28
4088762,2015-05-03
6574258,2015-10-08
6574258,2016-01-31
6574258,2016-02-09
6574258,2016-03-01
6205531,2015-05-29
6205531,2015-06-09
6205531,2015-06-27
6205531,2015-07-13
6205531,2015-09-07
6205531,2015-09-14
6205531,2015-09-25
6205531,2015-09-28
6205531,2015-10-03
6205531,2015-10-08
6205531,2015-10-12
6205531,2015-10-19
6205531,2015-10-26
6205531,2015-11-05
6205531,2015-11-09
6205531,2015-11-17
6205531,2015-11-23
6205531,2015-11-27
6205531,2015-12-01
6205531,2015-12-03
6205531,2015-12-14
6205531,2016-01-25
6205531,2016-02-01
6205531,2016-02-15
6205531,2016-02-29
6205531,2016-03-15
6205531,2016-03-18
6205531,2016-03-25
6205531,2016-04-02
6205531,2016-04-03
917504,2013-03-09
917504,2013-03-22
917504,2013-03-24
917504,2013-04-13
917504,2013-04-14
917504,2013-04-19
917504,2013-04-28
917504,2013-04-29
917504,2013-05-06
917504,2013-05-13
917504,2013-06-26
917504,2013-06-30
917504,2013-07-16
917504,2013-07-18
917504,2013-07-26
917504,2013-08-06
917504,2013-08-12
917504,2013-08-27
917504,2013-09-17
917504,2013-10-08
917504,2013-10-13
917504,2013-10-29
917504,2013-11-14
917504,2013-11-25
917504,2013-12-12
917504,2013-12-17
917504,2013-12-28
917504,2014-05-24
917504,2014-06-03
917504,2014-06-18
917504,2014-06-26
917504,2014-07-29
917504,2014-08-04
917504,2014-08-11
917504,2014-08-26
917504,2014-09-16
917504,2014-09-26
917504,2014-10-01
917504,2014-10-07
917504,2014-11-02
917504,2014-11-04
917504,2014-11-08
917504,2014-11-11
917504,2014-11-13
917504,2014-11-21
917504,2014-12-01
917504,2014-12-06
917504,2014-12-08
917504,2014-12-15
917504,2014-12-28
917504,2015-01-03
917504,2015-01-25
917504,2015-02-02
917504,2015-03-11
917504,2015-03-28
917504,2015-04-08
917504,2015-04-18
917504,2015-04-20
917504,2015-04-30
917504,2015-05-14
917504,2015-05-19
917504,2015-05-24
917504,2015-05-28
917504,2015-06-01
917504,2015-06-07
917504,2015-06-09
917504,2015-06-23
917504,2015-07-03
917504,2015-08-05
917504,2015-09-01
917504,2015-09-21
917504,2015-09-26
917504,2015-09-28
917504,2015-10-12
917504,2015-11-14
917504,2015-12-28
917504,2015-12-31
917504,2016-03-05
917504,2016-03-15
917504,2016-03-27
8594561,2015-12-19
8594561,2016-01-17
8594561,2016-01-24
8594561,2016-02-28
3729002,2014-09-22
3729002,2014-11-23
3729002,2014-12-01
3729002,2014-12-15
3729002,2015-02-09
3729002,2015-05-19
3729002,2015-11-23
3729002,2015-12-07
3729002,2016-03-09
11686016,2016-04-07
4482366,2014-12-03
4482366,2015-03-29
4482366,2015-07-06
4482366,2015-07-25
4482366,2015-09-05
4482366,2016-02-07
4482366,2016-02-22
8760355,2016-02-18
8760355,2016-03-10
8760355,2016-04-10
7449436,2015-08-25
7449436,2015-09-06
7449436,2015-09-15
6677010,2015-09-01
6677010,2015-09-06
6677010,2015-09-13
6677010,2015-09-27
6677010,2015-09-28
6677010,2015-10-08
6677010,2015-10-10
6677010,2016-01-10
6677010,2016-01-20
6677010,2016-01-24
6677010,2016-02-06
6677010,2016-02-17
6677010,2016-02-26
6677010,2016-02-28
6677010,2016-03-06
6677010,2016-03-17
6677010,2016-03-18
6677010,2016-03-20
4961242,2015-02-28
8484103,2015-10-01
8484103,2015-10-04
8484103,2015-10-07
8484103,2015-10-09
8484103,2015-10-11
8484103,2015-10-15
8484103,2015-10-18
8484103,2015-10-21
8484103,2015-10-24
8484103,2015-11-08
8484103,2015-11-11
8484103,2015-11-13
8484103,2015-11-17
8484103,2015-11-22
8484103,2015-11-27
8484103,2015-11-27
8484103,2015-11-29
8484103,2015-12-01
8484103,2015-12-05
8484103,2015-12-09
8484103,2015-12-11
8484103,2015-12-13
8484103,2015-12-21
8484103,2015-12-26
8484103,2015-12-31
8484103,2016-01-02
8484103,2016-01-25
8484103,2016-01-25
8484103,2016-02-06
8484103,2016-02-16
8484103,2016-03-27
4927742,2015-03-06
4927742,2015-03-08
4927742,2015-03-21
4927742,2015-03-22
4927742,2015-04-20
4927742,2015-05-23
4927742,2015-05-27
4927742,2015-06-08
4927742,2015-06-12
4927742,2015-06-22
4927742,2015-06-25
4927742,2015-07-06
4927742,2015-07-09
4927742,2015-07-12
4927742,2015-07-16
4927742,2015-07-17
4927742,2015-07-20
4927742,2015-07-22
4927742,2015-07-30
4927742,2015-09-11
4927742,2015-09-13
4927742,2015-09-21
4927742,2015-09-24
4927742,2015-10-05
4927742,2015-10-09
4927742,2015-10-11
4927742,2015-10-18
4927742,2015-10-24
4927742,2015-10-24
4927742,2015-11-01
4927742,2015-11-04
4927742,2015-11-16
4927742,2015-11-22
4927742,2015-12-01
4927742,2015-12-06
4927742,2015-12-13
4927742,2015-12-20
4927742,2016-01-07
4927742,2016-03-13
4927742,2016-03-22
4927742,2016-04-07
2168591,2014-07-05
2168591,2014-07-08
2168591,2014-07-15
2168591,2014-08-03
2168591,2014-08-04
2168591,2014-08-07
2168591,2014-08-14
2168591,2014-08-18
2168591,2014-09-04
2168591,2014-09-19
2168591,2014-09-23
2168591,2014-09-24
2168591,2014-09-27
2168591,2014-09-30
2168591,2014-10-02
2168591,2014-10-06
2168591,2014-10-07
2168591,2014-10-13
2168591,2014-10-31
2168591,2014-11-02
2168591,2014-11-09
2168591,2014-11-15
2168591,2014-11-16
2168591,2014-12-07
2168591,2015-01-14
2168591,2015-01-25
2168591,2015-01-31
2168591,2015-02-02
2168591,2015-02-04
2168591,2015-02-08
2168591,2015-02-12
2168591,2015-02-15
2168591,2015-02-26
2168591,2015-03-02
2168591,2015-03-13
2168591,2015-03-15
2168591,2015-03-21
2168591,2015-03-27
2168591,2015-03-29
2168591,2015-03-31
2168591,2015-04-05
2168591,2015-04-16
2168591,2015-04-19
2168591,2015-04-24
2168591,2015-05-02
2168591,2015-05-08
2168591,2015-05-17
9640452,2015-11-27
9640452,2015-11-29
9640452,2015-12-07
9640452,2015-12-14
9640452,2016-02-08
9640452,2016-03-15
11459619,2016-03-09
11583088,2016-03-06
11583088,2016-03-16
4944995,2015-04-01
4944995,2015-04-06
4944995,2015-04-26
4944995,2015-05-03
4944995,2015-05-06
4944995,2015-05-10
4944995,2015-05-24
4944995,2015-05-31
4944995,2015-06-18
4944995,2015-06-28
4944995,2015-07-02
4944995,2015-08-26
4944995,2015-09-09
4944995,2015-09-28
4944995,2015-10-10
4944995,2015-10-30
4944995,2015-11-06
4944995,2015-11-08
4944995,2015-11-22
4944995,2015-12-06
4944995,2015-12-11
4944995,2015-12-13
4944995,2016-01-24
4944995,2016-01-30
4944995,2016-02-28
4944995,2016-03-13
4944995,2016-03-20
4944995,2016-04-05
4240279,2014-11-07
4240279,2014-11-20
4240279,2014-12-01
4240279,2014-12-12
4240279,2014-12-19
4240279,2014-12-23
4240279,2014-12-28
4240279,2015-01-03
4240279,2015-02-09
4240279,2015-02-17
4240279,2015-02-19
4240279,2015-02-22
4240279,2015-03-01
4240279,2015-04-02
4240279,2015-04-06
4240279,2015-04-14
4240279,2015-05-05
4240279,2015-06-15
4240279,2015-06-18
4240279,2015-07-03
4240279,2015-07-25
4240279,2015-07-28
4240279,2015-10-17
4240279,2015-10-27
4240279,2015-11-01
4240279,2015-11-07
4240279,2015-11-20
4240279,2015-11-22
4240279,2015-12-12
4240279,2016-01-03
4240279,2016-01-24
4240279,2016-01-26
4240279,2016-01-28
4240279,2016-02-01
4240279,2016-02-04
4240279,2016-02-20
4240279,2016-02-26
4240279,2016-03-03
4240279,2016-03-08
4240279,2016-03-17
4240279,2016-04-04
2525649,2014-03-31
2525649,2014-04-07
2525649,2014-04-22
2525649,2014-05-03
2525649,2014-05-05
2525649,2014-05-13
2525649,2014-05-26
2525649,2014-06-10
2525649,2014-06-21
2525649,2014-07-11
2525649,2014-07-28
2525649,2014-08-13
2525649,2014-09-07
2525649,2014-09-23
2525649,2014-10-19
2525649,2014-10-25
2525649,2014-11-01
2525649,2014-12-15
2525649,2014-12-27
2525649,2015-01-04
2525649,2015-02-01
2525649,2015-02-18
2525649,2015-02-25
2525649,2015-03-10
2525649,2015-05-06
2525649,2015-05-17
2525649,2015-07-22
2525649,2016-03-04
2525649,2016-03-30
1998897,2013-12-08
1998897,2013-12-12
1998897,2014-12-14
1998897,2015-03-01
1998897,2015-10-25
2235260,2015-02-01
2235260,2015-02-02
2235260,2015-02-14
2235260,2015-02-16
2235260,2015-03-11
2235260,2015-03-16
2235260,2015-04-02
2235260,2015-04-05
2235260,2015-04-14
2235260,2015-04-29
2235260,2015-05-04
2235260,2015-05-18
2235260,2015-05-23
2235260,2015-05-29
2235260,2015-06-09
2235260,2015-06-15
2235260,2015-06-24
2235260,2015-06-30
2235260,2015-07-13
2235260,2015-08-09
2235260,2015-08-10
2235260,2015-08-17
2235260,2015-08-19
2235260,2015-08-24
2235260,2015-08-31
2235260,2015-09-11
2235260,2015-09-14
2235260,2015-09-17
2235260,2015-09-24
2235260,2015-09-28
2235260,2015-10-19
2235260,2015-10-27
2235260,2015-10-29
2235260,2015-11-09
2235260,2015-11-21
2235260,2015-11-27
2235260,2015-11-27
2235260,2015-12-01
2235260,2015-12-06
2235260,2015-12-07
2235260,2015-12-17
2235260,2016-01-15
2235260,2016-01-20
2235260,2016-01-25
2235260,2016-02-01
2235260,2016-02-04
2235260,2016-03-12
2235260,2016-03-19
6200713,2015-06-12
6200713,2015-06-14
6200713,2015-06-20
6200713,2015-07-15
6200713,2015-07-28
6200713,2015-07-30
6200713,2015-08-02
6200713,2015-08-04
6200713,2015-08-09
6200713,2015-08-16
6200713,2015-08-19
6200713,2015-08-24
6200713,2015-08-27
6200713,2015-08-31
6200713,2015-09-08
6200713,2015-09-09
6200713,2015-09-15
6200713,2015-09-23
6200713,2015-09-28
6200713,2015-10-03
6200713,2015-10-05
6200713,2015-10-06
6200713,2015-10-10
6200713,2015-10-11
6200713,2015-10-24
6200713,2015-10-28
6200713,2015-11-08
6200713,2015-12-13
6200713,2016-01-01
6200713,2016-02-28
6200713,2016-03-06
6200713,2016-04-10
39524,2010-09-16
39524,2010-11-29
39524,2010-12-13
39524,2012-04-10
39524,2012-04-28
39524,2012-06-12
39524,2012-06-23
39524,2012-07-11
39524,2012-08-06
39524,2012-08-15
39524,2012-08-26
39524,2012-10-02
39524,2012-10-04
39524,2012-10-24
39524,2012-11-11
39524,2012-12-08
39524,2012-12-12
39524,2012-12-14
39524,2013-01-05
39524,2013-02-18
39524,2013-02-27
39524,2013-03-07
39524,2013-04-02
39524,2013-04-08
39524,2013-04-29
39524,2013-05-06
39524,2013-05-09
39524,2013-05-13
39524,2013-05-16
39524,2013-05-24
39524,2013-05-28
39524,2013-06-07
39524,2013-06-25
39524,2013-07-01
39524,2013-07-04
39524,2013-07-07
39524,2013-07-13
39524,2013-07-23
39524,2013-07-29
39524,2013-08-04
39524,2013-08-08
39524,2013-08-13
39524,2013-08-17
39524,2013-08-26
39524,2013-08-28
39524,2013-08-31
39524,2013-09-11
39524,2013-09-30
39524,2013-10-07
39524,2013-10-28
39524,2013-10-31
39524,2013-11-05
39524,2013-11-11
39524,2013-11-17
39524,2013-11-18
39524,2013-11-23
39524,2013-11-25
39524,2013-12-17
39524,2014-04-10
39524,2014-04-16
39524,2014-04-28
39524,2014-05-04
39524,2014-05-19
39524,2014-05-26
39524,2014-05-31
39524,2014-06-06
39524,2014-07-24
39524,2014-09-08
39524,2014-09-11
39524,2014-09-12
39524,2014-09-15
39524,2014-09-26
39524,2014-09-27
39524,2014-09-30
39524,2014-10-02
39524,2014-10-07
39524,2014-10-13
39524,2014-10-17
39524,2014-10-27
39524,2014-10-30
39524,2014-11-10
39524,2014-11-20
39524,2014-11-23
39524,2014-11-25
39524,2014-12-10
39524,2014-12-12
39524,2014-12-15
39524,2015-01-13
39524,2015-01-19
39524,2015-01-27
39524,2015-02-09
39524,2015-02-27
39524,2015-03-08
39524,2015-03-17
39524,2015-03-23
39524,2015-03-24
39524,2015-04-01
39524,2015-04-08
39524,2015-04-22
39524,2015-04-28
39524,2015-05-04
39524,2015-05-06
39524,2015-05-10
39524,2015-05-11
39524,2015-05-18
39524,2015-05-20
39524,2015-05-29
39524,2015-05-30
39524,2015-07-03
39524,2015-07-05
39524,2015-07-09
39524,2015-07-12
39524,2015-07-17
39524,2015-08-11
39524,2015-08-14
39524,2015-08-17
39524,2015-08-21
39524,2015-08-25
39524,2015-09-01
39524,2015-09-07
39524,2015-09-09
39524,2015-09-17
39524,2015-09-26
39524,2015-09-28
39524,2015-10-01
39524,2015-10-02
39524,2015-10-07
39524,2015-11-05
39524,2015-12-03
39524,2016-02-09
39524,2016-02-13
39524,2016-02-22
39524,2016-03-08
39524,2016-03-12
39524,2016-03-22
8688911,2015-10-04
8688911,2015-10-07
8688911,2015-10-11
8688911,2015-10-21
8688911,2015-10-25
8688911,2015-11-01
8688911,2015-11-04
8688911,2015-11-09
8688911,2015-11-15
8688911,2015-11-22
8688911,2015-11-25
8688911,2015-11-27
8688911,2015-11-29
8688911,2015-12-12
8688911,2015-12-18
8688911,2015-12-30
8688911,2016-01-12
8688911,2016-01-17
8688911,2016-02-06
8688911,2016-02-07
8688911,2016-02-14
8688911,2016-02-25
8688911,2016-02-26
8688911,2016-02-27
8688911,2016-02-28
8688911,2016-03-03
8688911,2016-03-11
8688911,2016-03-13
8688911,2016-03-16
8688911,2016-03-18
8688911,2016-03-23
8688911,2016-04-04
429792,2012-06-24
429792,2012-07-24
429792,2012-08-21
429792,2012-09-10
429792,2012-10-26
429792,2012-11-05
429792,2012-12-12
429792,2013-01-07
429792,2013-01-18
429792,2015-06-01
429792,2015-06-06
429792,2015-06-09
429792,2015-07-07
429792,2015-07-20
429792,2015-07-28
429792,2015-08-10
429792,2015-08-18
429792,2015-08-24
429792,2015-08-31
429792,2015-09-12
429792,2015-09-21
429792,2015-10-01
429792,2015-10-07
429792,2015-10-16
429792,2015-10-22
429792,2015-10-31
429792,2015-11-12
429792,2015-12-14
429792,2015-12-21
429792,2016-01-12
429792,2016-01-25
429792,2016-02-16
429792,2016-02-27
429792,2016-02-29
429792,2016-03-08
429792,2016-03-15
429792,2016-03-22
429792,2016-03-30
429792,2016-04-05
11564158,2016-03-13
11564158,2016-03-16
11564158,2016-03-18
11564158,2016-03-18
11564158,2016-04-02
11564158,2016-04-07
9730292,2015-12-06
9730292,2015-12-10
9730292,2015-12-19
9730292,2015-12-20
9730292,2015-12-29
9730292,2016-01-01
9730292,2016-01-02
9730292,2016-01-03
9730292,2016-01-07
9730292,2016-01-10
9730292,2016-01-15
9730292,2016-01-17
9730292,2016-01-25
9730292,2016-01-29
9730292,2016-01-30
9730292,2016-02-02
9730292,2016-02-04
9730292,2016-02-05
9730292,2016-02-07
9730292,2016-02-13
9730292,2016-02-15
9730292,2016-02-26
11427475,2016-03-10
11427475,2016-03-23
11427475,2016-04-02
10357907,2016-02-14
10357907,2016-02-18
10357907,2016-03-04
10357907,2016-03-13
10357907,2016-03-17
10357907,2016-03-18
10357907,2016-03-24
10357907,2016-03-30
9586984,2015-11-29
9586984,2015-12-29
9586984,2016-02-28
9713858,2015-12-07
11543145,2016-03-05
11543145,2016-03-06
11543145,2016-03-10
11543145,2016-03-10
11543145,2016-03-11
11543145,2016-03-12
11543145,2016-03-13
11543145,2016-03-18
11543145,2016-03-23
11543145,2016-03-27
11543145,2016-03-30
11543145,2016-04-02
11543145,2016-04-02
11543145,2016-04-04
1848567,2013-11-05
1848567,2013-12-24
1848567,2015-11-15
1050998,2013-07-31
1050998,2014-02-01
1050998,2014-04-07
1050998,2014-04-15
1050998,2014-04-28
1050998,2014-05-05
1050998,2014-10-01
1050998,2014-10-04
1050998,2015-09-28
11372368,2016-02-29
11372368,2016-03-09
11372368,2016-03-16
11372368,2016-03-23
11372368,2016-03-24
11372368,2016-04-02
8915107,2015-10-27
8915107,2015-11-20
11427810,2016-03-14
11427810,2016-03-16
11427810,2016-03-17
6774827,2015-07-18
6774827,2015-07-22
6774827,2015-07-23
6774827,2015-07-26
6774827,2015-07-29
6774827,2015-08-02
6774827,2015-08-04
6774827,2015-08-09
6774827,2015-08-11
6774827,2015-08-17
6774827,2015-08-23
6774827,2015-08-28
6774827,2015-08-29
6774827,2015-08-30
6774827,2015-09-01
6774827,2015-09-04
6774827,2015-09-07
6774827,2015-09-11
6774827,2015-09-15
6774827,2015-09-21
6774827,2015-09-25
6774827,2015-09-27
6774827,2015-09-30
6774827,2015-10-01
6774827,2015-10-04
6774827,2015-10-06
6774827,2015-10-11
6774827,2015-10-18
6774827,2015-10-21
6774827,2015-10-26
6774827,2015-11-01
6774827,2015-11-08
6774827,2015-11-15
6774827,2015-11-22
6774827,2015-11-27
